smiles,IE,EA,charge,formula_pretty
c1cc(ccn1)c1cc(ncc1C#N)C,5.853414273960516,1.4052656091931568,0.0,H3C4N
C1C[C@](CSC1)(F)C,4.812099738640972,-0.8526305998188035,0.0,H11C6SF
C1CC[C@H](S[C@H]1NC(=O)C)C,4.904586532980465,-0.5780537146514688,0.0,H15C8SNO
c1cc(ccn1)c1ccnc(c1C)F,5.737571524363011,1.0095549031444535,0.0,H9C11N2F
[N](C#N)c1c(C)cc(c(c1)Cl)[N]C#N,6.164463719798368,3.5294508929961013,0.0,H5C9N4Cl
c1(cc2c(c(c1)C(=O)O)nccn2)C,5.296920333499292,1.5774565196785262,0.0,H4C5NO
[C@@H]1(CCCSC1)N(=O)=O,5.014747510247252,1.68881987004861,0.0,H9C5SNO2
C(CC(=O)O)CCCCCCCCSC(=O)C,5.479783872551343,0.1611374760956097,0.0,H24C13SO3
c1cc2c(cc1)nccn2,5.459902868147401,1.2703552769304225,0.0,H3C4N
O(CC)C(=O)C,6.392572111158733,-0.1857672047921368,0.0,H4C2O
c1c(c2c(cc1)ncc(n2)C)N,4.01762617528002,1.08176499874171,0.0,H3C3N
c1cc(ccn1)c1ccnc(c1C)O,5.095699151342705,0.861214403260965,0.0,H10C11N2O
COc1cccs1,4.188999027211684,-0.1014227857689546,0.0,H6C5SO
[C@@H]1(CC[C@H](SC1)C)NC(=O)C,4.818144856411527,-0.5985454622335964,0.0,H15C8SNO
c1cc(ccn1)c1cc(nc(c1)F)C,5.7460524990870905,1.1786609352362576,0.0,H9C11N2F
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)C(=O)O,6.066779627338837,2.371124130831595,0.0,H8C15O4
CNc1ccc(NC)s1,2.728728638061148,-0.4888811253716993,0.0,H10C6SN2
C1C[C@H]([C@H](SC1)C)N,4.381243105808244,-0.8904940132291812,0.0,H13C6SN
OCCO,5.650516353543571,-0.5511181508185472,0.0,H3CO
c1cc(ccn1)c1ccnc(c1C)C=C,5.085807878616469,0.8772513806412463,0.0,H12C13N2
c1cc(ccn1)c1cc(ncc1C)C#N,5.859546362034598,1.2437461490204442,0.0,H3C4N
O(C(=O)C)c1ccc(cc1)c1ccc(cc1)F,4.675740604272141,0.2848037189665775,0.0,H11C14O2F
c1c(c(cs1)N(=O)=O)C,5.446664246902946,1.9097701245642384,0.0,H5C5SNO2
c1c(c2c(cc1c1ccccc1)nccn2)c1ccccc1,6.12467899920739,2.7187307935055287,0.0,H7C10N
c1c(c2c(cc1)nccn2)O,4.787409195614236,1.223265963551603,0.0,H6C8N2O
C1CCCS[C@H]1C#C,4.864549506882758,-0.8408633906205067,0.0,H10C7S
c1cc(c(cn1)C)c1ccncc1OC,4.987279841415875,0.7647617157177593,0.0,H12C12N2O
c1(cc(ccn1)c1ccncc1F)C,5.636331437375338,1.1260180314799073,0.0,H9C11N2F
c1cc(cc(n1)O)c1ccncc1O,5.218284919961297,0.9810139765118948,0.0,H4C5NO
C1(=C(C1)O)SC=O,4.436852540207473,0.6989225234661718,0.0,H4C4SO2
c1cc(c(cn1)C)c1ccncc1C#N,5.707323668435128,1.3186119940488426,0.0,H3C4N
c1c(c2c(c(c1)NC)nccn2)C,3.6865097406785936,1.1119362192435802,0.0,H11C10N3
c1cc(ccn1)c1ccnc(c1C#N)C#N,5.838965450906107,1.7090752051313758,0.0,H3(C3N)2
N(CC)(CC)CC,3.833696118694752,-1.077502194347653,0.0,H15C6N
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)N(C)C,4.215609406846488,1.9555074185642296,0.0,H13C16NO2
c1(cccs1)C#N,5.485849638318177,0.8465155375248288,0.0,H3C5SN
c1(c(c2c(cc1)nccn2)C)NC,3.988567228255852,1.1142625422231505,0.0,H11C10N3
[C@@H]1(CC[C@H](SC1)C)CC,4.650017936177028,-0.8753176720587361,0.0,H16C8S
CCCCN,4.719654384525347,-0.7679479977263326,0.0,H11C4N
c1(cc2c(cc1)nc(cn2)N(=O)=O)N(=O)=O,6.332284503807022,2.939606740340969,0.0,HC2NO
c1c(c2c(cc1N)nccn2)C,4.1916391273767655,1.0421875348234608,0.0,H3C3N
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)N,4.52357218377947,2.0362034195874004,0.0,H9C14NO2
C1CCCS[C@H]1F,5.246016786842665,-0.9042924107401632,0.0,H9C5SF
FC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,8.818576363869942,1.3474699931699434,0.0,C3F7
C1CCCS[C@H]1CC,4.6111159132247845,-0.8937396483182964,0.0,H14C7S
[C@@H]1(CCCSC1)CC,4.6427735936718815,-0.8660398418891417,0.0,H14C7S
c1c(c2c(cc1)nccn2)NC(=O)C,4.782735196889552,1.4186155767034507,0.0,H9C10N3O
c1(c(c2c(cc1)nccn2)C)NC(=O)C,4.957639256500988,1.3317154400225264,0.0,H11C11N3O
c1(ccc(s1)C)C#C,4.543594752679928,0.5677222729114875,0.0,H6C7S
[C@@H]1(CC[C@H](SC1)C)C(=O)O,4.802947489004145,0.0261908792177565,0.0,H12C7SO2
c1cc(ccn1)c1ccnc(c1C#C)C,5.298139253836416,1.1086989543779056,0.0,H10C13N2
ClC(Cl)Cl,7.335430499022186,2.3516954857565,0.0,HCCl3
C1CC[C@H](S[C@H]1C)C#C,4.814912922252551,-0.5801387216291913,0.0,H12C8S
c1(cc2c(cc1CC)nccn2)C,5.160123773409941,1.154388261101849,0.0,H12C11N2
c1cc(cc(n1)C)c1ccnc(c1)N(=O)=O,5.619121279277897,2.2346528474605294,0.0,H9C11N3O2
c1cc(ccn1)c1cc(ncc1O)O,4.676068547707109,1.0022235495212954,0.0,H4C5NO
c1cc2c(cc1)nc(c(n2)C)C(Cl)(Cl)Cl,5.511929061265255,2.747491183837701,0.0,H7C10N2Cl3
c1cc(c(cn1)O)c1ccncc1O,5.039004769134044,0.8497728979979002,0.0,H4C5NO
c1cc(cc(n1)C)c1ccnc(c1)F,5.624988984267111,1.185737527722813,0.0,H9C11N2F
ClCCl,7.133607278608542,1.959455877434812,0.0,H2CCl2
c1c(c2c(cc1)ncc(n2)c1ccccc1)c1ccccc1,6.067900400488725,2.7378463498462224,0.0,H7C10N
c1(cc(ccn1)c1ccncc1OC)C,5.095143998294224,0.9886331639951096,0.0,H12C12N2O
c1c(c2c(cc1)ncc(n2)C)C#C,5.032527507377017,1.4101409558330489,0.0,H8C11N2
C(Sc1ccccc1)[C@@H]1CN(C(=O)O1)C,4.575405755674728,0.6529352194353124,0.0,H13C11SNO2
Cc1cc(cs1)N,3.7166184729590896,-0.7017264692061871,0.0,H7C5SN
C1[C@H](C[C@H](SC1)CC)C,4.603058592534216,-0.8329187849216395,0.0,H16C8S
c1cc(ccn1)c1c(cncc1F)C,5.778182966446911,0.9490272614544666,0.0,H9C11N2F
C1CC[C@@](SC1)(C)C#C,4.506914933791995,-0.8842613763721601,0.0,H12C8S
c1c(c2c(cc1)ncc(n2)NC)NC,3.518479782762006,0.8285074817882561,0.0,H6C5N2
C1CCCS[C@H]1N(=O)=O,5.184481415087793,2.004617130931001,0.0,H9C5SNO2
C1CCCS[C@H]1OC,4.824186931951408,-0.7930479986120189,0.0,H12C6SO
S([S])[S],5.825248186859971,3.531601174645038,0.0,S
C1CCCS[C@H]1C=C,4.717222119471989,1.2596924226905686,0.0,H12C7S
[C@@H]1(CCCSC1)C,4.658055324530869,-0.8880597127630607,0.0,H12C6S
[C@@H]1(CC[C@H](SC1)C)C=C,4.696817480967729,-0.6681295939801202,0.0,H14C8S
c1cc(ccn1)c1c(cnc(c1)NC(=O)C)C,4.876305420637072,1.0133083380329482,0.0,H13C13N3O
c1cc(ccn1)c1c(cnc(c1)C#C)C,5.331620227612438,1.0385751256522782,0.0,H10C13N2
c1c(c2c(cc1)nc(cn2)C=C)C,4.993119287382433,1.2597953932905512,0.0,H10C11N2
C1[C@H](C[C@H](SC1)C)C(=O)O,4.83068948396758,-0.0256149833207017,0.0,H12C7SO2
C(#N)c1ccncc1,5.961995815437694,1.2207509704490804,0.0,H2C3N
C(=O)C,6.191409547764669,0.2961609124800817,0.0,H4C2O
c1cc2c(cc1C)C(=O)c1c(C2=O)cc(cc1)NC(=O)C,5.065818624612438,2.185346217194456,0.0,H13C17NO3
c1cc(ccn1)c1ccnc(c1C)C#N,5.839052070184698,1.2426787634409266,0.0,H3C4N
Cc1nc(N)ccc1,4.302741161383528,-0.1805140879536337,0.0,H4C3N
c1(cc(ccn1)c1ccnc(c1)N(=O)=O)N(=O)=O,6.616744111890148,2.2849917198087497,0.0,H3C5(NO)2
Fc1ccccc1,5.445229390632084,-0.2980701043765292,0.0,H5C6F
C(C(=O)O)c1cccs1,4.8531953991419865,0.0405218279971451,0.0,H6C6SO2
c1cc2c(cc1C)C(=O)c1c(C2=O)cc(cc1)N(C)C,4.198251708626776,1.9217742197448389,0.0,H15C17NO2
c1c(c2c(cc1)nc(cn2)C)C(=O)O,5.2630398122506445,1.5676090844950523,0.0,H4C5NO
c1(cc2c(cc1)nc(cn2)NC)NC,3.4957424102809456,0.9250549302501896,0.0,H6C5N2
C(C=O)(F)(F)F,7.22282000740015,1.59336214498544,0.0,HC2OF3
S(Sc1c(N)cccc1)c1c(N)cccc1,3.994024093053304,2.0121749866753817,0.0,H6C6SN
C(CCl)(Cl)(Cl)Cl,7.147292936629674,2.52779037811124,0.0,HCCl2
[Si](C#Cc1ccccc1)(C(C)C)(C(C)C)C(C)C,4.8969410756304566,0.3091461304298719,0.0,SiH26C17
c12c(cccc2)OC=CC1,4.388586296384892,-0.3881521334791613,0.0,H8C9O
O(C)c1c(Cl)c(Cl)ccc1Cl,5.139812336624891,1.4672789897173062,0.0,H5C7Cl3O
c1cc(c(cn1)N(=O)=O)c1ccnc(c1)N(=O)=O,6.385282584150991,2.3816506424278487,0.0,H3C5(NO)2
c1(cc2c(cc1)ncc(n2)NC)C,4.335445859687388,0.949397159403452,0.0,H11C10N3
c1cc(ccn1)c1cc(ncc1C)N(C)C,3.939863433542632,0.7528648143394094,0.0,H15C13N3
C(S([O])([O])O)C(=O)O,6.884710149178863,2.0357338844383777,0.0,H4C2SO5
Cc1cc(OC)sc1,4.0913204260083145,-0.7264228436310076,0.0,H8C6SO
c1cc(ccn1)c1ccnc(c1F)F,5.849946814394206,1.2729650037450484,0.0,H3C5NF
S=c1[nH]cc[nH]1,4.143554405256145,-0.7383123299063299,0.0,H4C3SN2
C(C#N)F,8.280833420678936,1.4512199330280056,0.0,H2C2NF
[C@@H]1(CC[C@H](SC1)N(=O)=O)C,5.272935125869116,1.5647947852135986,0.0,H11C6SNO2
c1cc(ccn1)c1cc(ncc1c1ccccc1)C,4.884285656922293,0.9474132345509134,0.0,H14C17N2
C(=C)(C#N)C,6.188006209100967,0.6211281593792592,0.0,H5C4N
C(OCC)(F)(F)c1ccc(cc1)OC,4.908234384971001,0.7531305362259446,0.0,H6C5OF
c1cc(ccn1)c1ccnc(c1c1ccccc1)C,5.007026274639065,0.8798346253330238,0.0,H14C17N2
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)O,5.254121849904186,1.828411232455983,0.0,HC6Cl5O
C1CC[C@H](S[C@H]1C)OC,4.744573533110815,-0.9151358941402576,0.0,H14C7SO
N(=O)(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,5.899689741106704,2.0816465095500463,0.0,C6NCl5O2
[CH]SC(=C=CF)F,4.842606097275711,2.000142711379885,0.0,H2C4SF2
c1(cc(ccn1)c1ccncc1C)C,5.66960471754428,0.8648445079903468,0.0,H6C6N
C1[C@H](C[C@H](SC1)C#C)C,4.855034415207774,1.0429872583459656,0.0,H12C8S
C1C[C@@H]2[C@H](SC1)N[C@@](C)(O)C2,4.528218347977235,-0.6865901859113364,0.0,H15C8SNO
C1CC[C@H](S[C@H]1C)O,4.875179712898534,-0.803448186800233,0.0,H12C6SO
c1(cc2c(cc1)C(=O)c1c(C2=O)cccc1)CC,5.63721684138145,2.1424582652958635,0.0,H6C8O
O=C1NC(=S)SC1,5.477157329097826,1.2990131689708506,0.0,H3C3S2NO
C(C(=O)O)N1C=CCC=C1.[Cl],5.288591143865778,1.7019363312261704,0.0,H8C7NClO2
C=C,6.1263308565477015,-0.5208096107857272,0.0,H2C
C(=O)c1cc(Cl)cc(c1)Cl,5.706494031439069,1.5012280754977838,0.0,H4C7Cl2O
c1cc(ccn1)c1c(cncc1OC)OC,4.887101695008459,0.7557727071740374,0.0,H6C6NO
S(=O)(=O)(Sc1c(Cl)ccc(c1)Cl)c1c(Cl)ccc(c1)Cl,5.431161009948118,2.7120787623513025,0.0,H3C6SCl2O
C1CC[C@H](S[C@H]1C)CC,4.621306813217961,-0.9027681813990056,0.0,H16C8S
c1c(c2c(cc1)nc(cn2)C)N(=O)=O,5.56030373972826,2.1552980955508247,0.0,H7C9N3O2
C(C(F)(F)F)N1[C@@H](C)CCC[C@@H]1C,4.218609325858415,-0.9653581466613104,0.0,H16C9NF3
C(NCC)C,4.265103058233398,-1.0544234849907297,0.0,H11C4N
Clc1c(Cl)cccc1Cl,5.618850740969355,1.3954381771050977,0.0,HC2Cl
c1[c]c(ccn1)c1cc(ncc1[C](O)O)C(=O)O,2.7369329818662664,2.627166670333827,0.0,H4C6NO2
c1cc(c(cn1)C)c1ccnc(c1)N(=O)=O,5.667591548617201,2.2226483903665213,0.0,H9C11N3O2
Cn1cncn1,5.89894469613373,-0.8815569675447477,0.0,H5(CN)3
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)O)O,4.910464485773991,2.0313536543704687,0.0,H4C7O2
c1cc(ccn1)c1ccnc(c1C)c1ccccc1,4.964253236413788,0.8689829132104934,0.0,H14C17N2
c1(cc2c(cc1)ncc(n2)N(C)C)C,4.167875978245865,0.8988748850493722,0.0,H13C11N3
c1(ccc(s1)N(=O)=O)C,5.52208308167028,2.0992989750790003,0.0,H5C5SNO2
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)C)F,5.685234275196853,2.219257340364129,0.0,H9C15O2F
c1c(c(ccn1)c1ccncc1N)C,4.399312117764202,0.6792985414682335,0.0,H11C11N3
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C#N)C#N,6.229627805781638,2.670810712302773,0.0,H3C8NO
Cc1c2c3c4c(CC2)c(C)ccc4CCc3cc1,4.22722481734454,0.0300777560056304,0.0,HC
[C@@H]1(C[C@H](CSC1)C)N(=O)=O,5.014302908891841,1.688655491519603,0.0,H11C6SNO2
OC,6.517587091711084,-0.6800905346289254,0.0,H4CO
c1cc2c(cc1)C(=O)c1c(C2=O)cccc1,5.931106064739288,2.1837918131474,0.0,H4C7O
Nc1c2c(nc[nH]1)ncn2,4.74320342632709,0.0573474320968672,0.0,HCN
c1ccnnc1,5.0988352987084,0.7529697142250371,0.0,H2C2N
Fc1c(F)c(O)c(c(c1O)F)F,4.940249778102588,0.6759721157846799,0.0,HC3OF2
C(C)(C)(C)c1c(O)c(C(C)(C)C)cc(c1)C(C)(C)C,4.271334111390024,-0.8223449173514381,0.0,H30C18O
c1(c(c2c(cc1)nccn2)C)N(C)C,3.939733450204221,1.1282848023434782,0.0,H13C11N3
c1cc2c(cc1)C(=O)c1c(C2=O)cc(c(c1)N)N,4.083380634002969,1.9649438829415888,0.0,H5C7NO
c1(c(c2c(cc1)nccn2)C(=O)O)C(=O)O,5.75146765427562,1.841882399466704,0.0,H3C5NO2
C(=CCl)(Cl)Cl,5.562062332553614,1.6971452500816668,0.0,HC2Cl3
c1(c2c(ccc1)cccc2)c1oc(cn1)c1ccccc1,4.163630025477323,1.0366429051478918,0.0,H13C19NO
c1cc(c(cn1)C)c1ccncc1c1ccccc1,5.068480265306425,0.7776199163759885,0.0,H14C17N2
C1CC[C@@](SC1)(OC)C,4.8076952795578105,-0.8311680044847889,0.0,H14C7SO
C(=O)(OC)c1c2c(ccc1)cccc2,4.783465896017878,1.0742165663010383,0.0,H5C6O
C(#N)C1=C(C#N)C(=O)c2c(C1=O)cn(c2)C,5.497894308396644,3.222181609065592,0.0,H5C11N3O2
C(=S)(N)c1ccccc1,4.654043985586759,1.2842782780840936,0.0,H7C7SN
Cc1cccnc1,5.485731404854596,0.0460899492578392,0.0,H7C6N
C(COC)C#N,6.198455296146312,-0.0508557731849577,0.0,H7C4NO
c1cc(ccn1)c1cc(ncc1C)F,5.680720820915303,1.0516364674564105,0.0,H9C11N2F
[C@H]1([C]S1)C(Cl)(Cl)Cl.C(#C)C(Cl)(Cl)Cl,3.364822077791905,2.319534223288065,0.0,H2C6SCl6
c1c(c2c(c(c1)C(=O)O)nccn2)C(=O)O,5.4191030579801005,2.0351122567022686,0.0,H3C5NO2
Cl[C@@]12[C@@H]3[C@H]([C@@]([C@@H]1Cl)(C=C2Cl)Cl)[C@H]1C[C@@H]3C=C1,5.214770719403168,1.1769208515921492,0.0,H5(C3Cl)2
C(#CC(=O)O)C(=O)O,6.830561293969003,1.9960721250932691,0.0,H(CO)2
Cc1c(c2c(nc1OCC)cccc2)c1ccccc1,4.692645026143145,0.5330092438649445,0.0,H17C18NO
c1cc(cc(n1)C#C)c1ccncc1C#C,5.508015266970324,1.3046443498948066,0.0,H4C7N
C1C[C@H]([C@H](SC1)N(C)C)C,3.9081168562275703,-0.905712202786526,0.0,H17C8SN
CN1C(=C[C](C=C1C)C)C.S(=O)(=O)(OC)[O],5.532877562809153,1.2176116801725585,0.0,H17C10SNO4
O=C1c2c3c(c4c1cccc4)cccc3ccc2,4.611087904546002,1.6859398770444387,0.0,H10C17O
Clc1nc2c(cc1)cccc2,5.190035391873243,0.909023773392255,0.0,H6C9NCl
c1cc2c(cc1)C(=O)c1c(C2=O)cc(cc1C)C(=O)O,5.849386338797194,2.2842988064054226,0.0,H5(C4O)2
Cc1c2c(oc1)cccc2,4.563679834301729,-0.1406087622348422,0.0,H8C9O
C[C@@H]1c2c(N=C(O1)C)cccc2,4.554141694586724,0.1713405695096299,0.0,H11C10NO
c1cc(ccn1)c1c(cnc(c1)C=C)C=C,4.700943964876933,1.117887808768137,0.0,H6C7N
C([C@@](C=C)(OC)C)C1(C)C(=O)CCC1=O,5.102623939679324,0.5463001300173347,0.0,H6C4O
O=N(=O)C,7.274055568314543,1.6964211796481323,0.0,H3CNO2
C1CC(CSC1)(C#N)C#N,5.267966863235051,0.6875658714612656,0.0,H8C7SN2
Cc1cc2c([nH]1)cccc2,4.033935467863193,-0.7832613128397496,0.0,H9C9N
Sc1ccc(cc1)S,4.243449629464157,0.2081083573626529,0.0,H3C3S
[Mg](Cl)Cl,6.427795688350306,0.5724125957436628,0.0,MgCl2
c1cc(ccn1)c1cc(ncc1O)C,4.940580434516596,0.9404313077480766,0.0,H10C11N2O
C1C[C@H]([C]SC1)OC.OC,4.303599076448881,1.3374684626338422,0.0,H14C7SO2
c1c2c(ccn1)c1ccncc1c1C=Cc21,3.324720013760816,1.9917193649213003,0.0,H4C7N
Nc1cc(ccc1)c1ccsc1,4.015909882554842,0.1310694465988491,0.0,H9C10SN
c1cc(ccn1)c1cc(ncc1C)OC,4.861296083892375,0.8469978783519765,0.0,H12C12N2O
C(=O)(OCC(Cl)(Cl)Cl)N=C=O,6.82855074005929,2.3920970137784026,0.0,H2C4N(ClO)3
O=C1c2c(C(=O)C=C1Nc1ccccc1)cccc2,4.483213881035772,2.2679442313652545,0.0,H11C16NO2
C1CO1,6.457264275549823,-0.9923525795979002,0.0,H4C2O
c12c(scc1)cccc2,4.603609478833823,0.0334341359899554,0.0,H6C8S
P(=O)(O)(O)O,6.848762555969733,0.1437862569087884,0.0,PH3O4
c1cc(ccn1)c1cc(ncc1C#N)C#N,5.842988273050287,1.981721812689648,0.0,H3(C3N)2
c1cc(ccn1)c1c(cncc1O)O,4.951522072105581,0.8467233753486654,0.0,H4C5NO
O=C1C=CC(=O)N=N1,5.278104154085304,3.6671281631275634,0.0,HC2NO
[C@H](C(=O)O)(F)c1ccccc1,5.62441772752536,1.520364124720436,0.0,H7C8O2F
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1C)C=C,4.974552587374637,2.0688091691386945,0.0,H12C17O2
c1(c(c2c(cc1)nccn2)N(C)C)N(C)C,3.34445571209435,1.085728804836981,0.0,H4C3N
O=C1c2c(C(=O)C(=C1CC=C(C)C)O)cccc2,5.164365905705926,2.303114670166542,0.0,H14(C5O)3
C(N(=O)=O)c1c2c(ccc1)cccc2,4.783270025758247,1.569159828604461,0.0,H9C11NO2
C=Cc1cscc1C=C,4.652885569766658,0.3836260881049385,0.0,H8C8S
c1cc(cc(n1)NC(=O)C)c1ccnc(c1)C,5.043403962814045,1.074768181866239,0.0,H13C13N3O
C1C[C@](CSC1)(C#N)C,4.968977388436178,-0.7399354535795282,0.0,H11C7SN
CCc1cc(CC)sc1,4.532086160471954,-0.4573858234165526,0.0,H12C8S
c1(cc2c(cc1)ncc(n2)N(=O)=O)C,5.572760145254142,2.4794581439578907,0.0,H7C9N3O2
c1c(c2c(c(c1)N)nccn2)C,3.9015338918539775,1.1046271435785455,0.0,H3C3N
c1(c(c2c(cc1)nccn2)C)C(=O)O,5.3626500216974815,1.5491984200067237,0.0,H4C5NO
c1cc2c(cc1)C(=O)c1c(C2=O)c(c(cc1)C=C)C=C,4.916551081854413,2.1768679744905968,0.0,H6C9O
C(CCl)(Cl)Cl,6.982844851264963,2.094758967935922,0.0,H3C2Cl3
c1cc(ccn1)c1c(cncc1c1ccccc1)C,4.986984524429863,0.8077217777841725,0.0,H14C17N2
c1(cc(ccn1)c1ccnc(c1)N(C)C)N(C)C,4.05870990086405,0.7507325439088164,0.0,H9C7N2
c1cc(ccn1)c1cc(ncc1N)C,4.225456719581052,0.8319325514636149,0.0,H11C11N3
C(F)(F)(F)[C@@H]1OC(=O)OC1,7.414025337673229,-0.5007922338139905,0.0,H3C4(OF)3
C(=O)(OC)c1c(C(=O)OC)cc(c(c1)C(=O)OC)C(=O)OC,5.971475875173928,1.7441859557635326,0.0,H7C7O4
c1(cc2c(c(c1)NC(=O)C)nccn2)C,4.726125017588492,1.357341309064941,0.0,H11C11N3O
Cc1cc2c(cc1)cccc2,4.466649813713593,0.2727616176431184,0.0,H10C11
CCc1ccc(C)s1,4.416804452468204,-0.3569603636300598,0.0,H10C7S
c1cc(ccn1)c1ccnc(c1C#N)C,5.85986931762236,1.39953634211779,0.0,H3C4N
Cc1ccsc1NC,3.386483212828898,-0.6828103614301653,0.0,H9C6SN
C1[C@H](C[C@H](SC1)N(C)C)C,3.9749337698318414,-0.8815619118562608,0.0,H17C8SN
c1c(c2c(cc1)ncc(n2)C)OC,4.533841645757638,1.205919985278888,0.0,H10C10N2O
c1cc2c(cc1NC(=O)C)C(=O)c1c(C2=O)cc(cc1)NC(=O)C,6.45729217693588,3.607383536011184,0.0,H7C9NO2
C1[C@H]([C@H](CSC1)N(=O)=O)C,4.81069766664732,1.582822087560635,0.0,H11C6SNO2
O=C1c2c(C(=O)O1)cccc2,6.438131380118284,1.8929545206498009,0.0,H4C8O3
c12c(nc3c(c1)cccc3)cccc2,4.4670694867250855,1.296635378386418,0.0,H9C13N
c1(cc2c(cc1)ncc(n2)NC(=O)C)C,4.962779097788006,1.197609555174131,0.0,H11C11N3O
c1cc(ccn1)c1c(cncc1N)N,4.002703604755515,0.5912136537932384,0.0,H5C5N2
c1(cc(ccn1)c1ccnc(c1)C(=O)O)C,7.108189602698985,2.740620259264688,0.0,H5C6NO
C(=O)(O)[C@@H]1[C@@H](C(=O)O)C=CC=C1,4.922302286749618,0.7465733954537428,0.0,H2C2O
Cc1cscc1OC,4.41885699898703,-0.8004760370007715,0.0,H8C6SO
c1(cc2c(cc1)nc(cn2)OC)C,4.864495372552119,1.0203252369097755,0.0,H10C10N2O
Cc1c(C)c(O)c(c(c1O)C)C,3.8681992608941074,-0.7827243043397174,0.0,H7C5O
[C@@H]1(CC[C@H](SC1)NC(=O)C)NC(=O)C,4.947290636600519,-0.564320779567788,0.0,H16C9S(NO)2
c1cc(c(cn1)C#N)c1ccncc1C#N,6.372735012324119,1.7713188184512547,0.0,H3(C3N)2
c1c(c2c(cc1)ncc(n2)C)C(=O)O,5.214050096646679,1.559335501327587,0.0,H4C5NO
c1cc2c(cc1C=C)C(=O)c1c(C2=O)c(ccc1)C=C,5.1658341857160845,2.1945102520781803,0.0,H6C9O
C=Cc1ccc(C)s1,4.23670664037636,0.4341777208152053,0.0,H8C7S
N(Cl)(Cl)Cl,5.8738913872672125,3.850243995244091,0.0,NCl3
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C=C)C,5.110508925239264,2.126986052027496,0.0,H12C17O2
C(=O)c1ccccc1,5.8475006198292245,1.1367677879912663,0.0,H6C7O
[C@](C#C)(C)(O)c1ccccc1,5.352890027573812,0.2354405951442459,0.0,H10C10O
C1C[C@](CSC1)(C)N,4.449028929711494,-0.799952454608865,0.0,H13C6SN
c1(cc(ccn1)c1ccncc1N)N,4.388931655104534,0.6721090217411985,0.0,H5C5N2
c1cc(c(cn1)[NH]=C)[C]1CC=NC(=C1)NC,2.1956636093069397,1.4853125397981786,0.0,H7(C3N)2
c1cc(ccn1)c1c(cncc1C)NC,4.140370850219915,0.6392444674398576,0.0,H13(C4N)3
C1CCC2(SC1)C(Cl)(Cl)C2(Cl)Cl.ClCl,4.786621845103218,4.147827797985519,0.0,H8C7SCl6
c1(cc2c(cc1)nc(cn2)NC(=O)C)C,4.839460774228064,1.201769849232369,0.0,H11C11N3O
c1cc(cc(n1)C)c1ccnc(c1)C=C,5.209326717421936,1.0383471486762574,0.0,H12C13N2
c1(cc2c(c(c1)OC)nccn2)OC,4.544800216988369,1.1964820161134413,0.0,H5C5NO
C(=O)(OCc1ccccc1)C1=C[S]=C(S1)C1=[S]C=CS1,3.348588443748304,1.016317587827507,0.0,H5C7S2O
c1(cc2c(cc1)nc(cn2)c1ccccc1)C,4.830644375660631,1.2716018576335046,0.0,H12C15N2
Cc1cc(c2ccccc2)sc1,4.277789827172091,0.4419915839804162,0.0,H10C11S
S=C1OCCO1,5.213482559696422,0.7897784987486376,0.0,H4C3SO2
c1c(c(ccn1)c1ccncc1F)C,5.659764757323137,0.9167314686179452,0.0,H9C11N2F
c1c(c2c(cc1NC)nccn2)NC,3.682516807517095,0.8959152307266778,0.0,H6C5N2
C(CCC)N1C=C[CH]C=C1.[Cl],5.230186055430385,1.4928408657520778,0.0,H14C9NCl
c1cc(ccn1)c1cc(nc(c1)C(=O)O)C,5.912843519976013,1.3305169091778226,0.0,H5C6NO
c1cc(c(cn1)C)c1ccncc1N,4.426461573953565,0.5865713753752062,0.0,H11C11N3
O=c1c2c(oc3c1cccc3)cccc2,5.036550253329187,1.2149584423474151,0.0,H8C13O2
C(C)(C)N,4.775240354549714,-0.8562895812741771,0.0,H9C3N
Cc1ccc(OC)s1,3.962969678102672,-0.1741961107531096,0.0,H8C6SO
C(#CC)C,5.624366880332309,-1.087150853096682,0.0,H3C2
c1cc(ccn1)c1c(cncc1c1ccccc1)c1ccccc1,6.45195744499506,2.339574932844698,0.0,H8C11N
c1c(c2c(cc1)nc(cn2)N(=O)=O)N(=O)=O,6.180067804872669,2.7103771964335466,0.0,HC2NO
c1(cc2c(cc1)C(=O)c1c(C2=O)cc(cc1)N(C)C)N(C)C,5.40318577142898,3.181360493941611,0.0,H9C9NO
c1cc(c(cn1)c1ccccc1)c1ccnc(c1)c1ccccc1,6.341383698239952,2.402123871499498,0.0,H8C11N
CCc1ccsc1C,4.502936569607845,-0.4117007154076417,0.0,H10C7S
CNc1ccsc1NC,2.9708666719867325,-0.3384801604501262,0.0,H10C6SN2
